X,Y,OBJECTID,Snow_Emerg,Snow_Eme_1,Snow_Eme_2,Citation_N,Date,Time,Address,Latitude,Longitude,Ordinance_,Ordinance1,Ward,Neighborho,Community,Day,Tow_Zone
-93.2269790001807,44.9876449996171,2632,Victory 1,2022-2023,4,271123345317,2023/02/24 00:00:00+00,11:37:00,989 18TH AVE SE,44.987645,-93.226979,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2467320000817,44.9563909999447,2633,Victory 1,2022-2023,4,271123345427,2023/02/24 00:00:00+00,11:38:00,1829 E. M. STATELY ST,44.956391,-93.246732,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2920069997232,44.9420389999999,2634,Victory 1,2022-2023,4,271123340784,2023/02/24 00:00:00+00,11:37:00,3331 COLFAX AVE S,44.942039,-93.292007,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2666120004434,44.9652189996572,2635,Victory 1,2022-2023,4,271123337181,2023/02/24 00:00:00+00,11:37:00,621 18TH ST E,44.965219,-93.266612,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.226984999558,44.9875719998479,2636,Victory 1,2022-2023,4,271123345316,2023/02/24 00:00:00+00,11:37:00,987 18TH AVE SE,44.987572,-93.226985,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.3034280003019,44.9489290002732,2637,Victory 1,2022-2023,4,271123341620,2023/02/24 00:00:00+00,11:35:00,2907 JAMES AVE S,44.948929,-93.303428,478.1000(c),Snow emergency parking restrictions - odd number address,7,East Isles,Calhoun Isle,3,3
-93.2470719995731,44.9564669998522,2638,Victory 1,2022-2023,4,271123345426,2023/02/24 00:00:00+00,11:36:00,1835 E. M. STATELY ST,44.956467,-93.247072,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2613159999334,44.958237999684,2639,Victory 1,2022-2023,4,271123340963,2023/02/24 00:00:00+00,11:36:00,2429 ELLIOT AVE S,44.958238,-93.261316,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2830520004494,44.9524469997293,2640,Victory 1,2022-2023,4,271123341813,2023/02/24 00:00:00+00,11:34:00,2737 PLEASANT AVE,44.952447,-93.283052,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.244141000207,44.9884380002136,2641,Victory 1,2022-2023,4,271123339351,2023/02/24 00:00:00+00,11:35:00,711 6TH AVE SE,44.988438,-93.244141,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-93.2513730000639,44.9447370003124,2642,Victory 1,2022-2023,4,271123340757,2023/02/24 00:00:00+00,11:36:00,1545 32ND ST E,44.944737,-93.251373,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2269400001808,44.9876240004473,2643,Victory 1,2022-2023,4,271123345315,2023/02/24 00:00:00+00,11:34:00,985 18TH AVE SE,44.987624,-93.22694,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2470949997344,44.9564499999676,2644,Victory 1,2022-2023,4,271123345425,2023/02/24 00:00:00+00,11:34:00,1835 E. M. STATELY ST,44.95645,-93.247095,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2613159999334,44.9583500003523,2645,Victory 1,2022-2023,4,271123340962,2023/02/24 00:00:00+00,11:35:00,2427 ELLIOT AVE S,44.95835,-93.261316,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2866180003204,45.0169429999195,2646,Victory 1,2022-2023,4,271123330070,2023/02/24 00:00:00+00,11:34:00,3403 6TH ST N,45.016943,-93.286618,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2256740002549,44.9230320003266,2647,Victory 1,2022-2023,4,271123312734,2023/02/24 00:00:00+00,11:34:00,4411 32ND AVE S,44.923032,-93.225674,478.1000(c),Snow emergency parking restrictions - odd number address,12,Ericsson,Nokomis,3,6
-93.2688819999044,44.9268560004041,2648,Victory 1,2022-2023,4,271123333481,2023/02/24 00:00:00+00,11:34:00,4201 5TH AVE S,44.926856,-93.268882,478.1000(c),Snow emergency parking restrictions - odd number address,8,Regina,Nokomis,3,5
-93.291982000369,44.9408500000275,2649,Victory 1,2022-2023,4,271123340783,2023/02/24 00:00:00+00,11:34:00,3411 COLFAX AVE S,44.94085,-93.291982,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2283189999219,44.9909300000195,2650,Victory 1,2022-2023,4,271123301855,2023/02/24 00:00:00+00,11:33:00,1101 17TH AVE SE,44.99093,-93.228319,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2639429996697,44.9973290001333,2651,Victory 1,2022-2023,4,271123325829,2023/02/24 00:00:00+00,11:33:00,211 9TH AVE NE,44.997329,-93.263943,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony West,Northeast,3,2
-93.2831270003108,44.9784490000214,2652,Victory 1,2022-2023,4,271123331759,2023/02/24 00:00:00+00,11:33:00,2607 IRVING AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2669600003037,44.96522599998,2653,Victory 1,2022-2023,4,271123337180,2023/02/24 00:00:00+00,11:32:00,611 18TH ST E,44.965226,-93.26696,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2919970001614,44.9407380002585,2654,Victory 1,2022-2023,4,271123340782,2023/02/24 00:00:00+00,11:31:00,3415 COLFAX AVE S,44.940738,-93.291997,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2688809998582,44.9272319997571,2655,Victory 1,2022-2023,4,271123333480,2023/02/24 00:00:00+00,11:31:00,4153 5TH AVE S,44.927232,-93.268881,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2865350000902,45.0165630003822,2656,Victory 1,2022-2023,4,271123330069,2023/02/24 00:00:00+00,11:26:00,3343 6TH ST N,45.016563,-93.286535,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2282470001989,44.9907980002276,2657,Victory 1,2022-2023,4,271123301854,2023/02/24 00:00:00+00,11:32:00,1097 17TH AVE SE,44.990798,-93.228247,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2982350000452,44.9883709998218,2658,Victory 1,2022-2023,4,271123341415,2023/02/24 00:00:00+00,11:31:00,1007 HUMBOLDT AVE N,44.988371,-93.298235,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2930629998575,44.9178089995857,2659,Victory 1,2022-2023,4,271123316229,2023/02/24 00:00:00+00,11:32:00,1027 47TH ST W,44.917809,-93.293063,478.1000(c),Snow emergency parking restrictions - odd number address,13,Lynnhurst,Southwest,3,5
-93.2831270003108,44.9784490000214,2660,Victory 1,2022-2023,4,271123331758,2023/02/24 00:00:00+00,11:32:00,2615 IRVING AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2460659999459,44.9554079995796,2661,Victory 1,2022-2023,4,271123345424,2023/02/24 00:00:00+00,11:32:00,2603 LONGFELLOW AVE S,44.955408,-93.246066,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2269560000194,44.986458999783,2662,Victory 1,2022-2023,4,271123345314,2023/02/24 00:00:00+00,11:31:00,961 18TH AVE SE,44.986459,-93.226956,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2441349999303,44.9885079998444,2663,Victory 1,2022-2023,4,271123339350,2023/02/24 00:00:00+00,11:31:00,715 6TH AVE SE,44.988508,-93.244135,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-93.3101479999302,44.9632860004486,2664,Victory 1,2022-2023,4,271123335039,2023/02/24 00:00:00+00,11:31:00,1965 QUEEN AVE S,44.963286,-93.310148,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.2499079999542,44.9444759999675,2665,Victory 1,2022-2023,4,271123339289,2023/02/24 00:00:00+00,11:31:00,3203 17TH AVE S,44.944476,-93.249908,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2479440002154,44.9447409995975,2666,Victory 1,2022-2023,4,271123340756,2023/02/24 00:00:00+00,11:29:00,1821 32ND ST E,44.944741,-93.247944,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2813049999258,44.9526380004434,2667,Victory 1,2022-2023,4,271123338047,2023/02/24 00:00:00+00,11:28:00,2733 PILLSBURY AVE,44.952638,-93.281305,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2459879999462,44.9554010001561,2668,Victory 1,2022-2023,4,271123345423,2023/02/24 00:00:00+00,11:31:00,2605 LONGFELLOW AVE S,44.955401,-93.245988,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2831270003108,44.9784490000214,2669,Victory 1,2022-2023,4,271123331757,2023/02/24 00:00:00+00,11:30:00,2627 IRVING AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2282559997146,44.9906889996976,2670,Victory 1,2022-2023,4,271123301853,2023/02/24 00:00:00+00,11:30:00,1095 17TH AVE SE,44.990689,-93.228256,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2609039998197,44.9984060003367,2671,Victory 1,2022-2023,4,271123325828,2023/02/24 00:00:00+00,11:28:00,419 9TH AVE NE,44.998406,-93.260904,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony West,Northeast,3,2
-93.2865119999288,45.0168219997356,2672,Victory 1,2022-2023,4,271123330068,2023/02/24 00:00:00+00,11:28:00,3401 6TH ST N,45.016822,-93.286512,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2460209996694,44.9552369997878,2673,Victory 1,2022-2023,4,271123345422,2023/02/24 00:00:00+00,11:30:00,2609 LONGFELLOW AVE S,44.955237,-93.246021,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2919469996543,44.9405669995674,2674,Victory 1,2022-2023,4,271123340781,2023/02/24 00:00:00+00,11:30:00,3423 COLFAX AVE S,44.940567,-93.291947,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2294590003326,45.0187959999355,2675,Victory 1,2022-2023,4,271123306983,2023/02/24 00:00:00+00,11:30:00,2759 BENJAMIN ST NE,45.018796,-93.229459,478.1000(c),Snow emergency parking restrictions - odd number address,1,Audubon Park,Northeast,3,2
-93.3089500004421,45.033407000133,2676,Victory 1,2022-2023,4,271123333716,2023/02/24 00:00:00+00,11:29:00,2205 43RD AVE N,45.033407,-93.30895,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,3,1
-93.2913629997026,44.9177650002546,2677,Victory 1,2022-2023,4,271123316228,2023/02/24 00:00:00+00,11:29:00,913 47TH ST W,44.917765,-93.291363,478.1000(c),Snow emergency parking restrictions - odd number address,13,Lynnhurst,Southwest,3,5
-93.2282609999452,44.9905199999981,2678,Victory 1,2022-2023,4,271123301852,2023/02/24 00:00:00+00,11:29:00,1091 17TH AVE SE,44.99052,-93.228261,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2831270003108,44.9784490000214,2679,Victory 1,2022-2023,4,271123331756,2023/02/24 00:00:00+00,11:30:00,2623 IRVING AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2269630003421,44.9852109997878,2680,Victory 1,2022-2023,4,271123345313,2023/02/24 00:00:00+00,11:29:00,855 18TH AVE SE,44.985211,-93.226963,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2982299998146,44.9885499999826,2681,Victory 1,2022-2023,4,271123341414,2023/02/24 00:00:00+00,11:29:00,1011 HUMBOLDT AVE N,44.98855,-93.29823,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2688639999736,44.9278280002621,2682,Victory 1,2022-2023,4,271123333478,2023/02/24 00:00:00+00,11:27:00,4115 5TH AVE S,44.927828,-93.268864,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.282958999758,44.9532610003949,2683,Victory 1,2022-2023,4,271123341811,2023/02/24 00:00:00+00,11:28:00,2715 PLEASANT AVE,44.953261,-93.282959,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2460310001305,44.955035000365,2684,Victory 1,2022-2023,4,271123343088,2023/02/24 00:00:00+00,11:29:00,2615 LONGFELLOW AVE S,44.955035,-93.246031,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2282739996454,44.9904320004365,2685,Victory 1,2022-2023,4,271123301851,2023/02/24 00:00:00+00,11:28:00,1077 17TH AVE SE,44.990432,-93.228274,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2499290000233,44.9425759995827,2686,Victory 1,2022-2023,4,271123339288,2023/02/24 00:00:00+00,11:28:00,3307 17TH AVE S,44.942576,-93.249929,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.288571999598,44.935891999816,2687,Victory 1,2022-2023,4,271123328677,2023/02/24 00:00:00+00,11:27:00,701 37TH ST W,44.935892,-93.288572,478.1000(c),Snow emergency parking restrictions - odd number address,10,East Harriet,Southwest,3,5
-93.226952999881,44.9849989999039,2688,Victory 1,2022-2023,4,271123345312,2023/02/24 00:00:00+00,11:28:00,853 18TH AVE SE,44.984999,-93.226953,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2282660001757,44.9901930002068,2689,Victory 1,2022-2023,4,271123301850,2023/02/24 00:00:00+00,11:27:00,1077 17TH AVE SE,44.990193,-93.228266,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2461829999455,44.954580000067,2690,Victory 1,2022-2023,4,271123343087,2023/02/24 00:00:00+00,11:27:00,2635 LONGFELLOW AVE S,44.95458,-93.246183,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2534379999637,44.9647579999818,2691,Victory 1,2022-2023,4,271123337179,2023/02/24 00:00:00+00,11:26:00,1505 18TH ST E,44.964758,-93.253438,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2269299997197,44.984644999767,2692,Victory 1,2022-2023,4,271123345311,2023/02/24 00:00:00+00,11:26:00,841 18TH AVE SE,44.984645,-93.22693,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.298222000345,44.9887090001203,2693,Victory 1,2022-2023,4,271123341413,2023/02/24 00:00:00+00,11:26:00,1015 HUMBOLDT AVE N,44.988709,-93.298222,478.1000(c),Snow emergency parking restrictions - odd number address,5,Near - North,Near North,3,1
-93.2439700004152,44.9886290000284,2694,Victory 1,2022-2023,4,271123339349,2023/02/24 00:00:00+00,11:26:00,719 6TH AVE SE,44.988629,-93.24397,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-93.2282719995531,44.9899899998387,2695,Victory 1,2022-2023,4,271123301849,2023/02/24 00:00:00+00,11:26:00,1071 17TH AVE SE,44.98999,-93.228272,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2460459999229,44.9544850001827,2696,Victory 1,2022-2023,4,271123343086,2023/02/24 00:00:00+00,11:26:00,2637 LONGFELLOW AVE S,44.954485,-93.246046,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2270000002498,44.9296339999092,2697,Victory 1,2022-2023,4,271123312733,2023/02/24 00:00:00+00,11:26:00,4023 31ST AVE S,44.929634,-93.227,478.1000(c),Snow emergency parking restrictions - odd number address,12,Standish,Powderhorn,3,6
-93.2831270003108,44.9784490000214,2698,Victory 1,2022-2023,4,271123331755,2023/02/24 00:00:00+00,11:26:00,2323 IRVING AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2499029997236,44.942313000045,2699,Victory 1,2022-2023,4,271123339287,2023/02/24 00:00:00+00,11:26:00,3313 17TH AVE S,44.942313,-93.249903,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.3138489997315,45.0295440000556,2700,Victory 1,2022-2023,4,271123332984,2023/02/24 00:00:00+00,11:24:00,2605 41ST AVE N,45.029544,-93.313849,478.1000(c),Snow emergency parking restrictions - odd number address,4,Victory,Camden,3,1
-93.2671490000263,44.9982969998068,2701,Victory 1,2022-2023,4,271123325832,2023/02/24 00:00:00+00,12:04:00,1025 MAIN ST NE,44.998297,-93.267149,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony West,Northeast,3,2
-93.2600390003995,44.95587799967,2702,Victory 1,2022-2023,4,271123342367,2023/02/24 00:00:00+00,12:04:00,2539 10TH AVE S,44.955878,-93.260039,478.1000(c),Snow emergency parking restrictions - odd number address,9,Midtown Phillips,Phillips,3,3
-93.2662740001449,44.9338100000315,2703,Victory 1,2022-2023,4,271123334261,2023/02/24 00:00:00+00,12:05:00,3807 OAKLAND AVE S,44.93381,-93.266274,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2440260002996,44.9475470003938,2704,Victory 1,2022-2023,4,271123340763,2023/02/24 00:00:00+00,12:05:00,1927 30 1/2 ST E,44.947547,-93.244026,478.1000(c),Snow emergency parking restrictions - odd number address,9,Corcoran,Powderhorn,3,6
-93.2459320000617,44.958408000329,2705,Victory 1,2022-2023,4,271123345441,2023/02/24 00:00:00+00,12:04:00,2425 OGEMA PL,44.958408,-93.245932,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2485660001208,44.9199229999466,2706,Victory 1,2022-2023,4,271123340099,2023/02/24 00:00:00+00,12:04:00,4553 18TH AVE S,44.919923,-93.248566,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2831270003108,44.9784490000214,2707,Victory 1,2022-2023,4,271123331768,2023/02/24 00:00:00+00,12:03:00,3543 IRVING AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2563249999987,44.9639179999158,2708,Victory 1,2022-2023,4,271123344914,2023/02/24 00:00:00+00,12:03:00,1309 19TH ST E,44.963918,-93.256325,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2663469999141,44.9300890002073,2709,Victory 1,2022-2023,4,271123334260,2023/02/24 00:00:00+00,12:02:00,4015 OAKLAND AVE S,44.930089,-93.266347,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.2455880003859,44.9580799995924,2710,Victory 1,2022-2023,4,271123345440,2023/02/24 00:00:00+00,12:02:00,2461 OGEMA PL,44.95808,-93.245588,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2247239996129,44.9328899998736,2711,Victory 1,2022-2023,4,271123307165,2023/02/24 00:00:00+00,12:01:00,3843 SNELLING AVE S,44.93289,-93.224724,478.1000(c),Snow emergency parking restrictions - odd number address,12,Howe,Longfellow,3,6
-93.2256199995633,44.9875580001017,2712,Victory 1,2022-2023,4,271123345327,2023/02/24 00:00:00+00,12:02:00,925 19TH AVE SE,44.987558,-93.22562,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.3128240001275,44.9621510002685,2713,Victory 1,2022-2023,4,271123335042,2023/02/24 00:00:00+00,12:02:00,2031 SHERIDAN AVE S,44.962151,-93.312824,478.1000(c),Snow emergency parking restrictions - odd number address,7,Kenwood,Calhoun Isle,3,3
-93.2486060001667,44.9181229996768,2714,Victory 1,2022-2023,4,271123339295,2023/02/24 00:00:00+00,12:01:00,4647 18TH AVE S,44.918123,-93.248606,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.2775199998481,44.9250810003879,2715,Victory 1,2022-2023,4,271123328679,2023/02/24 00:00:00+00,12:01:00,7 43RD ST E,44.925081,-93.27752,478.1000(c),Snow emergency parking restrictions - odd number address,8,King Field,Southwest,3,5
-93.2453910002944,44.9578430003542,2716,Victory 1,2022-2023,4,271123345439,2023/02/24 00:00:00+00,12:01:00,2505 OGEMA PL,44.957843,-93.245391,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2256209996094,44.9875289996636,2717,Victory 1,2022-2023,4,271123345326,2023/02/24 00:00:00+00,11:58:00,923 19TH AVE SE,44.987529,-93.225621,478.1000(c),Snow emergency parking restrictions - odd number address,2,Como,University,3,4
-93.2472739998951,44.9845509999287,2718,Victory 1,2022-2023,4,271123339357,2023/02/24 00:00:00+00,11:54:00,317 6TH AVE SE,44.984551,-93.247274,478.1000(c),Snow emergency parking restrictions - odd number address,3,Marcy Holmes,University,3,4
-93.266285999799,44.9296960000704,2719,Victory 1,2022-2023,4,271123334259,2023/02/24 00:00:00+00,12:01:00,4023 OAKLAND AVE S,44.929696,-93.266286,478.1000(c),Snow emergency parking restrictions - odd number address,8,Bryant,Powderhorn,3,5
-93.3147119999588,44.9967759998126,2720,Victory 1,2022-2023,4,271123341570,2023/02/24 00:00:00+00,11:59:00,1643 UPTON AVE N,44.996776,-93.314712,478.1000(c),Snow emergency parking restrictions - odd number address,5,Willard - Hay,Near North,3,1
-93.2831270003108,44.9784490000214,2721,Victory 1,2022-2023,4,271123331767,2023/02/24 00:00:00+00,12:00:00,3503 IRVING AVE N,44.978449,-93.283127,478.1000(c),Snow emergency parking restrictions - odd number address,5,North Loop,Central,3,3
-93.2450319999268,44.9574700002404,2722,Victory 1,2022-2023,4,271123345438,2023/02/24 00:00:00+00,11:55:00,2523 OGEMA PL,44.95747,-93.245032,478.1000(c),Snow emergency parking restrictions - odd number address,9,East Phillips,Phillips,3,3
-93.2770309997808,44.9250410003419,2723,Victory 1,2022-2023,4,271123328678,2023/02/24 00:00:00+00,11:57:00,25 43RD ST E,44.925041,-93.277031,478.1000(c),Snow emergency parking restrictions - odd number address,8,King Field,Southwest,3,5
-93.2919869997002,44.9404490004211,2724,Victory 1,2022-2023,4,271123340780,2023/02/24 00:00:00+00,11:25:00,3427 COLFAX AVE S,44.940449,-93.291987,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.2865899999285,45.0142600002988,2725,Victory 1,2022-2023,4,271123330062,2023/02/24 00:00:00+00,11:01:00,3231 6TH ST N,45.01426,-93.28659,478.1000(c),Snow emergency parking restrictions - odd number address,4,McKinley,Camden,3,1
-93.2584299999445,44.9961400001609,2726,Victory 1,2022-2023,4,271123325825,2023/02/24 00:00:00+00,11:02:00,625 5TH ST NE,44.99614,-93.25843,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony West,Northeast,3,2
-93.2829450000117,44.9579659997311,2727,Victory 1,2022-2023,4,271123341565,2023/02/24 00:00:00+00,11:01:00,2431 PLEASANT AVE,44.957966,-93.282945,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2498910000696,44.9210240003574,2728,Victory 1,2022-2023,4,271123339284,2023/02/24 00:00:00+00,11:02:00,4519 17TH AVE S,44.921024,-93.249891,478.1000(c),Snow emergency parking restrictions - odd number address,11,Northrop,Nokomis,3,6
-93.233314000041,45.0229879998963,2729,Victory 1,2022-2023,4,271123306981,2023/02/24 00:00:00+00,11:01:00,3025 GARFIELD ST NE,45.022988,-93.233314,478.1000(c),Snow emergency parking restrictions - odd number address,1,Waite Park,Northeast,3,2
-93.2596660002856,44.9631440001955,2730,Victory 1,2022-2023,4,271123337169,2023/02/24 00:00:00+00,11:01:00,1921 10TH AVE S,44.963144,-93.259666,478.1000(c),Snow emergency parking restrictions - odd number address,6,Ventura Village,Phillips,3,3
-93.2296409997324,44.9253599997642,2731,Victory 1,2022-2023,4,271123307160,2023/02/24 00:00:00+00,10:58:00,4253 30TH AVE S,44.92536,-93.229641,478.1000(c),Snow emergency parking restrictions - odd number address,12,Ericsson,Nokomis,3,6
-93.2282609999452,44.9888539996124,2732,Victory 1,2022-2023,4,271123345219,2023/02/24 00:00:00+00,11:01:00,1029 17TH AVE SE,44.988854,-93.228261,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2945189995522,44.9389270003808,2733,Victory 1,2022-2023,4,271123340772,2023/02/24 00:00:00+00,11:01:00,3519 EMERSON AVE S,44.938927,-93.294519,478.1000(c),Snow emergency parking restrictions - odd number address,10,South Uptown,Calhoun Isle,3,5
-93.277042000288,44.9359459996082,2734,Victory 1,2022-2023,4,271123328670,2023/02/24 00:00:00+00,11:00:00,21 37TH ST E,44.935946,-93.277042,478.1000(c),Snow emergency parking restrictions - odd number address,8,King Field,Southwest,3,5
-93.2612800000719,44.9459250002386,2735,Victory 1,2022-2023,4,271123341661,2023/02/24 00:00:00+00,11:01:00,3117 ELLIOT AVE S,44.945925,-93.26128,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2813189996721,44.9560300003843,2736,Victory 1,2022-2023,4,271123338042,2023/02/24 00:00:00+00,10:59:00,2541 PILLSBURY AVE,44.95603,-93.281319,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.2282290002681,44.9889600000041,2737,Victory 1,2022-2023,4,271123345218,2023/02/24 00:00:00+00,10:59:00,1037 17TH AVE SE,44.98896,-93.228229,478.1000(c),Snow emergency parking restrictions - odd number address,1,Como,University,3,4
-93.2580769998536,44.9956570003703,2738,Victory 1,2022-2023,4,271123325824,2023/02/24 00:00:00+00,10:52:00,611 5TH ST NE,44.995657,-93.258077,478.1000(c),Snow emergency parking restrictions - odd number address,3,St. Anthony West,Northeast,3,2
-93.2689619999963,44.9439229996468,2739,Victory 1,2022-2023,4,271123333469,2023/02/24 00:00:00+00,11:00:00,3233 5TH AVE S,44.943923,-93.268962,478.1000(c),Snow emergency parking restrictions - odd number address,9,Central,Powderhorn,3,5
-93.2613590001177,44.9457730004237,2740,Victory 1,2022-2023,4,271123341660,2023/02/24 00:00:00+00,10:59:00,3123 ELLIOT AVE S,44.945773,-93.261359,478.1000(c),Snow emergency parking restrictions - odd number address,9,Powderhorn Park,Powderhorn,3,6
-93.2830139995964,44.9576119995942,2741,Victory 1,2022-2023,4,271123341564,2023/02/24 00:00:00+00,10:58:00,2451 PLEASANT AVE,44.957612,-93.283014,478.1000(c),Snow emergency parking restrictions - odd number address,10,Whittier,Powderhorn,3,3
-93.3172469999491,44.9955180002556,2742,Victory 1,2022-2023,4,271123341338,2023/02/24 00:00:00+00,10:58:00,1607 WASHBURN AVE N,44.995518,-93.317247,478.1000(c),Snow emergency parking restrictions - odd number address,5,Willard - Hay,Near North,3,1
